smirks,k_kJ_mol_per_A2,length_A,cluster
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],4174.171788085938,1.0118848085403442,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2324.6088466796878,1.6230366230010986,18
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],646.6272532958984,0.876305341720581,0
[#6X3;r5:1]~[#6X4;r6:2],2205.4169423828125,1.4933627843856812,15
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1213.2673002929687,1.7448844909667969,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1757.1458024902345,1.8207241296768188,22
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2],1598.4094289550783,1.8646904230117798,21
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1164.840385986328,1.923211693763733,10
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3718.971536621094,1.0664032697677612,-1
[#6X4;r6:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],3087.5064951171876,1.3512734174728394,15
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],1849.8563627929689,1.4794255495071411,15
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2],2764.240144042969,1.658913254737854,18
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2],1900.4272451171876,1.5004712343215942,15
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1310.312146484375,1.821429967880249,-1
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5013.3840234375,1.486157774925232,6
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1775.722006591797,1.7230790853500366,-1
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5492.41525,1.1940698623657227,11
[#6X3;r6:1]~[#6X4;r3:2],2261.0107187500003,1.4670103788375854,15
[#6X3;r5:1]~[#6X4;r5:2],2256.4671562500002,1.4900147914886475,15
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2],1545.1778352050783,1.7673983573913574,20
[#6X3;r5:1]~[#7X3;r5:2],3147.137177734375,1.383437156677246,15
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2],1886.1545546875,1.5161237716674805,15
[#7X3;r6:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5536.859524414062,1.284290075302124,12
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2],2609.5935385742187,1.4691424369812012,15
[#6X4;r6:1]~[#7X3;r5:2],2152.221611328125,1.4357123374938965,15
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3437.97114453125,1.7128076553344727,-1
[#6X3;r5:1]~[#7X3;r6:2],2797.5338950195314,1.3500932455062866,15
[#6X4;r3:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2499.459646972656,1.427042007446289,15
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],2335.1832529296876,1.4372352361679077,15
