smirks,k_kJ_mol_per_rad2,angle_deg,cluster
[#6X4;r3:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],346.84999926757814,137.42566006308266,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:3],244.8164149169922,113.03530042377724,2
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],402.0306809692383,100.03973171642576,2
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],615.4471450195313,108.40340080794392,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~[#6X3;r5:3],480.81560015869144,107.77758472524151,2
[#7X3;r5:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],525.2155676879883,101.69065674070954,2
[#6X4;r5:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],457.22129022216797,122.48937506534209,2
[#6X3;r5:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],455.21640368652345,115.43769652092416,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],522.8249431152344,113.85909636976164,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],563.7039816894531,107.92284235832017,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r8:3],320.14718469238284,105.59617939869034,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],805.1591384277344,118.68763713179963,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],521.2048688964844,119.43399922316361,2
[#7X3;r6:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],1189.0392231445312,113.73060685109537,2
[#6X3;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],445.45886572265624,108.09338535170622,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:3],616.7460262451173,104.11914416048592,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],662.9104803466797,110.96082170868263,2
[#6X3;r6:1]~[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],461.4367647094727,168.14913502536396,2
[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],391.83163830566406,180.00000500895632,3
[#6X4;r4:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],434.33911450195313,123.75824662821204,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],295.0428016357422,122.25001791606816,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],414.8109188842774,105.04797475552678,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],413.02431079101564,107.78897065058791,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],286.4665784301758,124.48082600088603,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],441.0391901245117,123.2010397957224,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r6:3],480.8190795898438,104.71405363719403,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],511.96439355468755,120.04663987095707,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],453.1023460083008,116.99644131216945,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],550.3111085205078,123.6563948473088,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r3:3],315.6663477172852,118.0564047090854,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X3;r6:3],398.4370670166016,106.0769222634217,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r5:3],311.8249280395508,119.42984646814824,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],404.8828887939453,121.71812376464258,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],545.377785888672,114.7974482485055,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],347.52574310302737,122.07321163921321,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r5:3],507.49415447998047,107.51404870630573,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X3;r6:3],433.68909930419926,122.81843991917496,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X3;r5:3],345.7183861083985,111.87541818949319,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r5:3],369.6304415283203,107.92418790558666,2
[#6X3;r5:1]~[#6X3;r6:2]~;@[#6X3;r6:3],463.2172758178711,122.96519336368186,2
[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],449.5850241699219,115.96897595532444,2
[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],372.40501654052736,128.04565199287742,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#8X2;r6:3],485.75224261474614,103.69752341321019,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],572.3116474609375,108.02711202618958,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],630.4500052490234,138.41932964391444,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X4;r7:3],425.5411653442383,106.42865651510984,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],261.12383837890627,112.12781416989267,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X4;r4:3],391.8857769775391,114.24050096320433,2
[#7X3;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],796.3138498535156,138.38571145281963,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],307.4049651489258,117.69821592863158,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#8X2;r5:3],514.2595731811524,105.79393386572973,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],334.6514009399414,125.1244893678897,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X3;r6:3],296.1530913085938,116.62680513466671,2
[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],752.4421174316407,128.12425380984592,2
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],423.7055579223633,116.40907236430503,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X3;r5:3],509.7069130859375,118.88638197626867,2
[#7X3;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],735.3886911621094,136.09574026941112,2
[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X3;r6:3],384.3635979614258,126.45446380307457,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],550.4753759765625,110.94596604723785,2
[#6X3;r6:1]~;@[#7X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],479.81227905273437,116.89185745559821,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],468.88514147949223,122.41249445604443,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],393.3026396484375,113.88369871115204,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r5:3],408.15885302734375,103.96614109288846,2
[#6X4;r6:1]~;@[#6X4;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],695.8641408691407,107.04185723841525,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],407.5204891357422,107.60491071283441,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],392.52244903564457,121.18867482093988,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],601.2219536132812,122.82297516478386,2
[#6X3;r5:1]~;@[#7X3;r5:2]~[#6X3;r6:3],449.2006587524414,116.0289313558588,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X3;r5:3],428.16660363769535,106.34150330130048,2
[#6X3;r6:1]~[#6X3;r5:2]~;@[#7X2;r5:3],418.4759729003906,121.35004487027061,2
[#16X2;r5:1]~;@[#6X3;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],212.01589724731446,110.5601150006455,2
[#6X4;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],649.5491455078126,141.11582002634378,2
[#6X3;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],620.6411376953125,137.12771355110837,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],347.3078157958985,116.80260054352449,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],222.95816555786135,105.65082091205045,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],384.6198309326172,122.25492199189223,2
[#6X4;r5:1]~;@[#6X3;r5:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],561.3689322509766,142.28934214840035,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r6:3],412.2670078125,122.36520222623126,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X3;r6:3],498.4120092163086,122.42932404215934,2
[#6X3;r5:1]~;@[#6X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],545.9682038574219,124.57202268668404,2
[#6X3;r5:1]~;@[#6X3;r5:2]~[#6X3;r5:3],376.2761869506836,125.58452992924673,2
[#6X4;r5:1]~;@[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],683.953824584961,109.55081794699271,2
[#6X3;r6:1]~[#7X3;r6:2]~;@[#6X4;r6:3],407.0834534301758,112.54561684142234,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],395.2563562011719,125.9669385604974,2
[#7X2;r5:1]~;@[#6X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],734.02028515625,123.19707828600379,2
[#6X3;r6:1]~;@[#6X4;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],491.3598726196289,108.29638540402816,2
[#6X4;r6:1]~;@[#6X4;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],677.0831929931641,108.06090097201363,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],401.2846143188477,110.60800145691645,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],353.10419696044926,113.89115044753652,2
[#6X3;r5:1]~;@[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],452.8392499389649,110.1726315388415,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r6:3],282.26920336914066,110.16722885920801,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r5:3],412.5223150634766,121.44376872606152,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X2;r5:3],523.9032475585938,110.41182476357534,2
[#6X3;r6:1]~[#6X3;r6:2]~;@[#7X2;r6:3],551.5850910644532,123.02569517934982,2
[#16X2;r5:1]~;@[#6X4;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],383.426194519043,105.10210400469913,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],265.20323199462894,107.75290042158107,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r3:3],458.82399920654296,120.37653800786869,2
[#7X2;r6:1]~;@[#6X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],747.3498262939454,123.56965144484964,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],485.8804389038086,104.99282097797892,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#8X2;r5:3],679.1044552001954,107.78936680155978,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#7X3;r7:3],473.7364899902344,106.2047424235493,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],278.91630859375,102.05941182380936,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#7X3;r4:3],443.80010278320316,112.98727053353372,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X2;r5:3],382.1037872314453,105.09130547562134,2
[#6X3;r6:1]~[#6X3;r5:2]~;@[#7X3;r5:3],361.1667092895508,115.97315603109648,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],415.8525456542969,113.68861484807813,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X4;r5:3],376.9208712768555,109.38912004858183,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],405.53293591308596,108.27951483677823,2
[#6X3;r6:1]~[#6X4;r6:2]~;@[#6X4;r6:3],521.2942168579102,107.16103037905363,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],447.57250842285157,106.96081021372387,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r6:3],395.46783538818363,105.76432499567771,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#8X2;r6:3],687.170478881836,105.50048161822929,2
[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],58.74742183685303,95.797146053094,-1
[#16X2;r6:1]~;@[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],379.3977155151367,102.5697908793494,2
[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],311.61696020507816,112.55799997438758,2
[#6X3;r6:1]~[#7X3;r5:2]~;@[#7X2;r5:3],540.4029654541016,110.40586883861909,2
[#6X3;r5:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],576.9076887207032,141.59647409861591,2
[#6X3;r5:1]~[#6X3;r5:2]~;@[#7X2;r5:3],423.21585192871095,119.90808265345419,2
[#16X2;r5:1]~;@[#6X3;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],334.86696606445315,112.85331686353142,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r6:3],674.5683623046875,107.71107234310392,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],494.64959497070316,120.36846472426973,2
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X3;r6:3],321.40791986083985,109.57953206226344,2
[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],613.3944721679687,137.21108284011754,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],386.43507250976563,118.390359978364,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],464.74806591796874,125.47004229837897,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],333.57925732421876,117.80335986071476,2
[#6X3;r5:1]~;@[#6X3;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],495.5995435180664,121.43990283899129,2
[#6X3;r5:1]~[#6X3;r6:2]~;@[#7X2;r6:3],569.1018881835938,122.48499008389494,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X3;r6:3],409.897962097168,106.67221423072333,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X3;r5:3],515.8112079467774,104.3005198338956,2
[#6X4;r5:1]~;@[#6X4;r5:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],673.8744552001954,110.6563455358618,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X3;r5:3],687.2795223388672,110.36025000515258,2
[#6X3;r5:1]~;@[#6X3;r6:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],566.3000842285156,124.52978479685667,2
[#6X3;r6:1]~[#7X3;r5:2]~;@[#6X4;r5:3],467.9182107543945,115.79106318782395,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],548.100935546875,120.9236361603867,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#7X3;r5:3],290.7764444580078,98.15679199622582,2
[#6X3;r6:1]~;@[#7X3;r6:2]~[#6X3;r6:3],515.2502853393555,115.1514979343223,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X3;r7:3],408.84972760009765,105.95562493395143,2
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X2;r5:3],451.5020311279297,121.78568799591235,2
[#6X3;r6:1]~[#6X3;r5:2]~;@[#8X2;r5:3],359.73541815185547,105.85779613446934,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#7X2;r5:3],453.2130812988281,108.23676468276312,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#8X2;r5:3],556.7091759033203,114.45082297831654,2
[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X3;r6:3],287.0665728149414,110.97939982322507,2
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],416.89203369140625,115.06628449423721,2
[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;r6:3],659.4450946044922,127.6551700780278,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X4;r5:3],308.48563177490234,112.63462786668595,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],352.419834350586,124.99303554712363,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#6X4;r3:3],379.6760061645508,119.61722587783837,2
[#6X3;r6:1]~[#6X4;r5:2]~;@[#6X4;r5:3],522.8523635864258,110.2720995837244,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X2;r6:3],505.18224804687503,120.59875138232589,2
[#6X4;r6:1]~;@[#6X4;r6:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],605.5195299072266,102.26529421596105,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#6X3;r7:3],276.57797125244144,129.6121012375065,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],552.6958914794922,136.49165901484008,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r5:2]~;@[#6X3;r5:3],457.04482879638675,114.13385438950375,2
[#6X3;r6:1]~;@[#6X4;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],704.7167075195313,108.85419329316477,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#6X4;r6:3],84.59830647277832,163.27344546748537,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r5:3],364.3355134277344,109.12385599178604,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2]~;@[#6X4;r8:3],392.5118830566406,109.87540219673005,2
[#7X2;r6:1]~;@[#6X3;r6:2]~[#7X3;r5:3],789.7485144042969,121.31538849042195,2
[#6X3;r5:1]~;@[#6X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],379.7461693725586,120.19967708950037,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X4;r4:3],456.42561773681643,116.38806270241808,2
[#6X3;r6:1]~[#6X4;r3:2]~;@[#6X4;r3:3],410.64747625732423,119.72418664024077,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#7X3;r3:3],412.7806867675781,115.74385292028082,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r3:3],384.27990008544924,107.01235765138996,2
[#7X2;r6:1]~;@[#6X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],664.2355371093751,142.18597406550137,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2]~;@[#8X2;r3:3],487.4439803466797,116.52907878802216,2
[#6X3;r5:1]~;@[#6X3;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],522.9697704467774,118.09719459880871,2
[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#8X2;r6:3],709.6792062988281,138.87846862030105,2
[#6X3;r5:1]~[#6X4;r6:2]~;@[#6X4;r6:3],560.4706005859375,107.46894896721614,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#7X4;r6:3],469.03386322021487,100.52312469455507,2
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],353.48731744384764,111.40466789151756,2
[#16X2;r5:1]~;@[#6X3;r5:2]~[#6X3;r5:3],325.03760498046876,115.4151842174198,2
[#6X3;r5:1]~[#6X3;r5:2]~;@[#7X3;r5:3],433.07298461914064,118.35903673083033,2
[#6X3;r6:1]~;@[#6X3;r6:2]~[#6X4;r3:3],432.0303363647461,122.38326124639677,2
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],309.57140582275395,118.49506677834029,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~;@[#6X3;r5:3],430.12035211181643,107.67629301985022,2
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X3;r6:3],336.08712915039064,105.29265262216414,2
[#6X4;r3:1]~;@[#6X4;r3:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],549.2315910644531,118.76746838281875,2
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#7X3;r5:3],528.5898497924804,129.5695081778423,2
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r6:3],646.1258321533203,141.27246358476884,2
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X4;r5:3],127.03744696044923,162.5999478341871,2
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r5:2]~;@[#6X3;r5:3],343.324760925293,120.79774211360503,2
[#6X3;r5:1]~;@[#6X3;r5:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],321.16937133789065,128.60951142961866,2
[#6X3;r6:1]~;@[#7X3;r6:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],758.9791705322266,121.58643771744474,2
[#6X3;r5:1]~;@[#6X4;r5:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],731.8180286865235,110.00489575320432,2
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],529.6215490112305,107.25548506508574,2
[#6X4;r6:1]~;@[#6X4;r6:2]~[#7X3;r5:3],674.364576171875,105.9451337633863,2
