smirks,k_kJ_mol_per_A2,length_A,cluster
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1295.2517639160158,1.645625352859497,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r4:2],3844.5553793945314,1.0038155317306519,0
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r5:2],806.7015798339844,2.0152201652526855,-1
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r5:2],999.5395069580079,1.866003394126892,-1
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2714.6874262695314,1.3468878269195557,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],699.9327769775391,1.860533595085144,-1
[#6X3;r5:1]-[#6X4;r4:2],2159.240485839844,1.515973448753357,60
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X4;r5:2],3321.4256508789063,1.0340256690979004,2
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3671.291710449219,1.3252763748168945,39
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r3:2],1379.3478911132813,1.7602295875549316,30
[#16X3;r5:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],3691.1991640625,1.476583480834961,8
[#6X3;r6:1]-[#7X3;r3:2],3303.68272265625,1.3990923166275024,-1
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r5:2],1105.6837998046876,1.955013632774353,6
[#6X4;r4:1]-[#7X3;r5:2],2290.256071777344,1.4488025903701782,54
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r3:2],1923.3220297851562,1.7321940660476685,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],790.4126069335938,1.6419228315353394,-1
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1535.6381926269532,1.6263649463653564,-1
[#6X3;r5:1]-[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],3037.8562255859374,1.3338592052459717,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X4;r6:2],3339.2635771484374,1.046966552734375,1
[#6X3;r7:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2534.7583164062503,1.3788584470748901,-1
[#6X4;r3:1]-[#7X3;r6:2],1938.9576357421877,1.425047755241394,58
[#6X3;r5:1]=[#6X3;r6:2],3189.338017089844,1.3392243385314941,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r7:2],1972.4413828125,1.514783263206482,61
[#6X4;r3:1]-[#7X3;r5:2],2012.6731833496094,1.4126029014587402,-1
[#6X3;r6:1]=[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],5519.712887695313,1.3458530902862549,12
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r7:2],1833.3155939941407,1.5290004014968872,59
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r5:2],3695.1867836914066,1.3259105682373047,39
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r3:2],2077.5477836914065,1.4539536237716675,57
[#16X4;r4:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4313.916979492187,1.4317922592163086,8
[#6X4;r6:1]-[#6X4;r6:2],1584.4403747558595,1.5066230297088623,-1
[#7X4;r6:1]-[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],6132.785847656251,1.3363419771194458,12
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1270.0511059570313,2.0799078941345215,-1
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r6:2],1477.0386984863283,1.7846894264221191,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r3:2],1238.1738984375002,1.782670021057129,20
[#16X3;r6:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4249.085664550781,1.5030025243759155,8
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#6X3;r7:2],3220.2325566406253,1.3121010065078735,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r6:2],1029.8528857421875,1.888641595840454,-1
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1112.7342126464844,1.6715067625045776,-1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1289.170612060547,2.1788249015808105,3
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r5:2],1036.6596107177734,1.7974265813827515,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r5:2],1352.9912958984376,1.7022705078125,29
[#6X3;r7:1]-[#7X3;r6:2],2434.376791503906,1.350624918937683,44
[#6X4;r3:1]-[#6X4;r6:2],1847.525207763672,1.50264310836792,62
[#6X3;r7:1]=[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3663.865774414063,1.243521809577942,16
[#15X4;r5:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4888.94066796875,1.479508638381958,8
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],928.0367498779298,1.3523941040039062,-1
[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5622.143765625,1.3510931730270386,12
[#6X3;r6:1]-[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4652.6202578125,1.2233823537826538,-1
[#15X4;r6:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3547.963560546875,1.6413933038711548,-1
[#6X3;r4:1]-[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2773.9608447265628,1.2918741703033447,-1
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r4:2],2384.089626464844,1.4523316621780396,54
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r4:2],2534.6380366210938,1.105112910270691,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1005.5808209228516,2.1264989376068115,5
[#6X3;r6:1]-[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1762.1904030761718,1.5402607917785645,-1
[#6X3;r5:1]-[#6X3;r7:2],1797.07090234375,1.4781272411346436,-1
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1279.5980266113281,1.6922022104263306,27
[#6X4;r3:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2265.7716020507814,1.381335735321045,-1
[#6X4;r5:1]-[#6X4;r5:2],1564.056909423828,1.5054843425750732,-1
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2],771.5998653564453,2.0211946964263916,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1916.053657714844,1.4406081438064575,58
[#15X4;r6:1]=[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2020.131423828125,1.9128925800323486,-1
[#7X1;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],6561.926755859376,1.1044933795928955,-1
[#6X3;r5:1]-[#6X4;r7:2],1929.4338261718751,1.5100177526474,61
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#6X3;r4:2],3510.7393930664066,1.3280754089355469,39
[#6X4;r4:1]-[#7X3;r6:2],2240.4183598632812,1.4025732278823853,43
[#15X4;r6:1]-[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1954.358172607422,1.670795202255249,14
[#15X4;r5:1]-[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1932.6572478027344,1.8378925323486328,-1
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2008.4903325195314,1.3574694395065308,-1
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1738.089628417969,1.5973306894302368,13
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#6X3;r7:2],2736.61588671875,1.6286687850952148,7
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1287.5578159179688,1.6854615211486816,27
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],552.6600118408203,2.061838150024414,-1
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],3489.1145688476563,1.250920057296753,16
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r8:2],2989.614072265625,1.0835150480270386,1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r6:2],1658.3220412597657,1.6790547370910645,23
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r5:2],1547.2256560058595,1.8503894805908203,33
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1918.2489553222656,1.3981208801269531,-1
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3728.967782714844,1.3067524433135986,-1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r5:2],1973.922407470703,1.69330894947052,-1
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],946.3877805175781,1.8469115495681763,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1348.3672915039062,1.712902307510376,29
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:2],735.8484868164063,2.119866132736206,-1
[#7X3;r5:1]-[#7X3;r6:2],2139.0724260253905,1.3752199411392212,37
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r8:2],3327.2378969726565,1.0147689580917358,2
[#6X3;r5:1]=[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],4947.4323955078125,1.3493927717208862,12
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r3:2],2438.8383798828127,1.4166491031646729,54
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r5:2],1381.4641513671875,1.6752163171768188,27
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1033.9237563476563,1.7560093402862549,-1
[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r6:2],1668.1233115234377,1.8671016693115234,-1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r7:2],1652.7442258300782,1.7911654710769653,22
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r4:2],1738.369259765625,1.6872180700302124,23
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r5:2],1047.635077270508,1.851950764656067,24
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2063.6267392578125,1.6777350902557373,14
[#6X3;r6:1]=[#6X3;r6:2],3204.023642578125,1.3464106321334839,39
[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2024.6969482421875,1.6558904647827148,14
[#6X4;r3:1]-[#6X4;r5:2],1694.5359606933594,1.4952527284622192,56
[#16X3;r5:1]-[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4061.0809545898437,1.474893569946289,8
[#6X3;r5:1]-[#7X3;r7:2],2407.8907231445314,1.3667937517166138,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r7:2],987.4634548339844,1.6313567161560059,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1777.9980014648438,1.6041103601455688,-1
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r8:2],1653.2003186035156,1.5174407958984375,-1
[#6X4;r7:1]-[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2602.3987133789065,1.3782079219818115,45
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2327.991747558594,1.5476148128509521,-1
[#6X4;r7:1]-[#7X3;r6:2],1705.6142141113282,1.4247901439666748,-1
[#16X3;r6:1]-[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4552.0852548828125,1.4874955415725708,8
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r6:2],3252.2280009765627,1.322510838508606,-1
[#7X4;r5:1]-[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5576.023235351563,1.3652561902999878,12
[#6X4;r6:1]-[#7X3;r7:2],1859.9049599609375,1.4273971319198608,58
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1211.1183525390625,2.024472236633301,-1
[#6X3;r8:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5653.863409179688,1.199045181274414,11
[#6X3;r5:1]-[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4339.399950195313,1.1930359601974487,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r3:2],2619.9355571289066,1.0904955863952637,-1
[#7X1;!r3;!r4;!r5;!r6;!r7;!r8:1]#[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],9067.89453515625,1.1022204160690308,-1
[#6X3;r6:1]=[#6X3;r7:2],3182.1631108398437,1.2839494943618774,-1
[#15X4;r7:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4165.963650390625,1.4447669982910156,8
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1500.8826975097656,1.8376623392105103,33
[#15X4;r6:1]-[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1357.067656982422,1.8346775770187378,34
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1781.851040527344,1.2896026372909546,-1
[#6X4;r6:1]-[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1835.4193410644532,1.5381699800491333,-1
[#15X4;r6:1]-[#6X3;r6:2],1223.1633132324218,1.7600668668746948,-1
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r6:2],847.2158846435548,2.177624464035034,3
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],3404.9353183593753,1.476915717124939,-1
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r8:2],1926.3609458007813,1.4447282552719116,57
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],5733.3471513671875,1.1329602003097534,-1
[#15X4;r5:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2971.7603129882814,1.638936996459961,7
[#6X4;r3:1]-[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1234.19215234375,1.4268770217895508,-1
[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:2],998.7290229492188,2.0419304370880127,6
[#15X5;r4:1]-[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1005.0445416259766,2.0867040157318115,-1
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2062.1512050781253,1.4548395872116089,57
[#16X3;r7:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4149.340779785156,1.5010112524032593,8
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r4:2],1470.3939426269533,1.8303239345550537,33
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1451.7130363769531,1.7675410509109497,30
[#6X3;r4:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2624.3631811523437,1.261975646018982,-1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1128.9451696777344,2.131535530090332,5
[#6X3;r7:1]-[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1094.4741579589845,1.428025484085083,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#6X3;r3:2],3376.417517578125,1.338587999343872,39
[#6X4;r8:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2178.0702734375,1.4093176126480103,43
[#6X4;r3:1]-[#6X4;r3:2],1910.1867622070313,1.4685319662094116,52
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r6:2],1014.0518631591797,1.8519827127456665,24
[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],851.9578704833984,1.8646042346954346,-1
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X4;r7:2],1645.1450205078127,1.5454143285751343,-1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r6:2],1601.1301525878907,1.6936331987380981,27
[#15X4;r5:1]=[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1930.9532841796877,1.9094125032424927,-1
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r6:2],1024.220931640625,1.8455398082733154,24
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r4:2],1013.0835598144531,1.9239006042480469,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r3:2],3051.1715297851565,1.026076316833496,2
[#6X3;r3:1]-[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1996.3586733398438,1.482237458229065,51
[#15X3;r5:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1172.248318359375,1.6976392269134521,27
[#7X3;r6:1]-[#7X3;r6:2],1763.7739592285157,1.3252109289169312,-1
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r7:2],2275.179728515625,1.4623074531555176,54
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1933.1719482421877,1.4178040027618408,58
[#7X3;r5:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2695.354046875,1.2457009553909302,-1
[#6X4;r4:1]-[#6X4;r6:2],1742.9234201660156,1.5156383514404297,-1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],2588.371689941406,1.683562159538269,-1
[#6X4;r6:1]-[#6X4;r7:2],1513.8782770996095,1.5161762237548828,-1
[#6X3;r5:1]=[#6X3;r7:2],3506.482612304688,1.3138489723205566,39
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r6:2],1496.9377248535156,1.8182036876678467,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:2],990.4417840576173,2.194317102432251,3
[#6X3;r8:1]-[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1639.1960231933595,1.4880977869033813,56
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:2],668.7909743652344,2.095992088317871,-1
[#7X3;r7:1]-[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4311.96543359375,1.2737239599227905,17
[#15X3;r5:1]-[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],662.9966042480469,1.7129887342453003,-1
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1710.7450024414063,1.6149293184280396,13
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r5:2],1374.1690930175782,1.6851445436477661,27
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r5:2],880.5146791992188,1.8052947521209717,25
[#6X3;r4:1]-[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1173.8253625488283,1.4857261180877686,-1
[#6X3;r4:1]-[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2266.8615258789064,1.2992957830429077,-1
[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3466.383987792969,1.5763798952102661,-1
[#15X5;r4:1]-[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],2303.34307421875,1.6613779067993164,-1
[#15X3;r5:1]-[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1331.2887111816406,1.8057316541671753,-1
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:2],1834.300815673828,1.844300627708435,-1
[#6X3;r4:1]=[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],3731.263058105469,1.2412468194961548,16
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r4:2],1204.9339030761719,1.809502363204956,-1
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r7:2],1934.2948149414062,1.401549220085144,-1
[#16X3;r6:1]-[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],1169.1921647949218,1.8263927698135376,26
[#15X4;r7:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2715.1593520507813,1.6434521675109863,7
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r4:2],3009.938802246094,1.3292497396469116,-1
[#6X3;r5:1]-[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2185.011770507813,1.558807373046875,-1
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#6X3;r5:2],2213.9780029296876,1.740540623664856,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r8:2],2289.0131806640625,1.3734411001205444,41
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r4:2],2163.250578125,1.4316190481185913,54
[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1754.9877890625,1.3767201900482178,-1
[#6X4;r6:1]-[#7X3;r4:2],1695.22073828125,1.4143080711364746,-1
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#6X3;r8:2],3793.091464355469,1.3130582571029663,-1
[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],3733.963862792969,1.2062071561813354,-1
[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]#[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],9250.894482421876,1.146104335784912,-1
[#15X4;r5:1]-[#6X3;r6:2],889.7571975097657,1.8250945806503296,-1
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r6:2],1233.4222084960938,1.6570942401885986,-1
[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],944.0261724853516,1.801789402961731,25
[#6X4;r4:1]-[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],2092.312063476563,1.444590449333191,57
[#15X3;r6:1]-[#6X3;r6:2],1318.4725297851562,1.726802945137024,31
[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X3;r4:2],1552.9595031738281,1.687667727470398,27
[#15X4;r6:1]-[#7X3;r6:2],1613.7322053222656,1.6319547891616821,13
[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],1419.1607553710937,1.76798677444458,30
[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:2],585.76,2.6,-1
[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],1802.3571163178042,1.704745650872,23
[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#6X4;r7:2],956.1967119140626,1.8268964290618896,25
[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r4:2],2160.2732065429686,1.3740735054016113,37
[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#6X3;r4:2],2148.4296059570315,1.618916630744934,9
[#16X3;r5:1]-[#6X3;r6:2],662.3687744140625,1.8103762865066528,-1
[#6X3;r7:1]-[#7X3;r5:2],1859.9848911132813,1.34988272190094,35
[#6X4;r5:1]-[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],2132.173831298828,1.5429372787475586,-1
[#7X3;r6:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4395.714383789063,1.2767150402069092,17
[#6X4;r7:1]-[#7X3;r5:2],1372.2372106933594,1.4485323429107666,-1
[#6X3;r5:1]-[#7X3;r4:2],3047.6808623046877,1.387890100479126,-1
[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X3;r3:2],950.4656738281251,1.6889322996139526,-1
[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X4;r3:2],1438.7071142578125,1.5210539102554321,-1
[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],4441.7695390625,1.448330283164978,8
[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]=[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],7375.430783203125,1.3416575193405151,-1
[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]-[#7X4;r7:2],3008.293190917969,1.028494954109192,2
[#6X3;r7:1]=[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],4022.848071289063,1.3044694662094116,-1
