simple_id,param_id,smirks,equilibrium_value
a1865,specificity=4 index=1542 count=10,[#6X4;r4:1]~[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1866,specificity=4 index=1543 count=10,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a1867,specificity=4 index=1544 count=10,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2]~;@[#7X3;r6:3],N/A
a1868,specificity=4 index=1545 count=10,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2]~;@[#6X4;r7:3],N/A
a1869,specificity=4 index=1546 count=10,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X3;r6:3],N/A
a1870,specificity=4 index=1547 count=10,[#6X4;r4:1]~[#7X3;r5:2]~;@[#7X2;r5:3],N/A
a1871,specificity=4 index=1548 count=10,[#6X3;r7:1]~;@[#6X4;r7:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1872,specificity=4 index=1549 count=10,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~;@[#6X4;r5:3],N/A
a1873,specificity=4 index=1550 count=10,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r6:2]~;@[#7X3;r5:3],N/A
a1874,specificity=4 index=1551 count=10,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r4:2]~;@[#6X4;r4:3],N/A
a1875,specificity=4 index=1552 count=10,[#15X4;r6:1]~;@[#7X3;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1876,specificity=4 index=1553 count=10,[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1877,specificity=4 index=1554 count=10,[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1878,specificity=4 index=1555 count=10,[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1879,specificity=4 index=1556 count=10,[#15X3;r6:1]~;@[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1880,specificity=4 index=1557 count=10,[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r4:2]~;@[#8X2;r4:3],N/A
a1881,specificity=4 index=1558 count=10,[#6X3;r5:1]~;@[#6X4;r3:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1882,specificity=4 index=1559 count=10,[#6X4;r5:1]~;@[#6X4;r6:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a1883,specificity=4 index=1560 count=10,[#6X4;r6:1]~;@[#7X3;r6:2]~[#7X3;r6:3],N/A
a1884,specificity=4 index=1561 count=10,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2]~;@[#7X2;r7:3],N/A
a1885,specificity=4 index=1562 count=10,[#6X4;r5:1]~[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a1886,specificity=4 index=1563 count=10,[#6X3;r5:1]~[#6X3;r7:2]~;@[#7X2;r7:3],N/A
a1887,specificity=4 index=1564 count=10,[#6X4;r4:1]~;@[#6X4;r4:2]~[#6X4;r6:3],N/A
a1888,specificity=4 index=1565 count=133956,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1889,specificity=4 index=1566 count=14555,[#6X4;r6:1]~;@[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1890,specificity=4 index=1567 count=13865,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#6X3;r6:3],N/A
a1891,specificity=4 index=1568 count=13474,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a1892,specificity=4 index=1569 count=13161,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1893,specificity=4 index=1570 count=9883,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1894,specificity=4 index=1571 count=9681,[#6X3;r5:1]~;@[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1895,specificity=4 index=1572 count=7704,[#6X3;r6:1]~;@[#7X2;r6:2]~;@[#6X3;r6:3],N/A
a1896,specificity=4 index=1573 count=7566,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1897,specificity=4 index=1574 count=6384,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1898,specificity=4 index=1575 count=5913,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#6X3;r5:3],N/A
a1899,specificity=4 index=1576 count=5847,[#6X4;r6:1]~;@[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a1900,specificity=4 index=1577 count=5505,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#6X4;r6:3],N/A
a1901,specificity=4 index=1578 count=4823,[#16X2;r5:1]~;@[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a1902,specificity=4 index=1579 count=4785,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1903,specificity=4 index=1580 count=3902,[#6X3;r5:1]~;@[#7X2;r5:2]~;@[#6X3;r5:3],N/A
a1904,specificity=4 index=1581 count=3838,[#6X3;r6:1]~;@[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1905,specificity=4 index=1582 count=3680,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a1906,specificity=4 index=1583 count=3647,[#7X2;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1907,specificity=4 index=1584 count=3329,[#6X3;r6:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1908,specificity=4 index=1585 count=3122,[#6X3;r5:1]~;@[#16X2;r5:2]~;@[#6X3;r5:3],N/A
a1909,specificity=4 index=1586 count=3082,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a1910,specificity=4 index=1587 count=3004,[#6X4;r6:1]~;@[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a1911,specificity=4 index=1588 count=2812,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#7X2;r5:3],N/A
a1912,specificity=4 index=1589 count=2797,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1913,specificity=4 index=1590 count=2721,[#6X3;r6:1]~;@[#7X3;r6:2]~;@[#6X3;r6:3],N/A
a1914,specificity=4 index=1591 count=2712,[#6X4;r3:1]~;@[#6X4;r3:2]~;@[#6X4;r3:3],N/A
a1915,specificity=4 index=1592 count=2642,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#6X4;r5:3],N/A
a1916,specificity=4 index=1593 count=2552,[#6X3;r5:1]~;@[#7X2;r5:2]~;@[#7X3;r5:3],N/A
a1917,specificity=4 index=1594 count=2407,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#8X2;r6:3],N/A
a1918,specificity=4 index=1595 count=2224,[#6X3;r5:1]~;@[#7X2;r5:2]~;@[#7X2;r5:3],N/A
a1919,specificity=4 index=1596 count=2209,[#7X2;r6:1]~;@[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1920,specificity=4 index=1597 count=2157,[#6X4;r6:1]~;@[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a1921,specificity=4 index=1598 count=1866,[#6X3;r6:1]~;@[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1922,specificity=4 index=1599 count=1802,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#7X2;r6:3],N/A
a1923,specificity=4 index=1600 count=1677,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a1924,specificity=4 index=1601 count=1624,[#6X3;r5:1]~;@[#8X2;r5:2]~;@[#6X3;r5:3],N/A
a1925,specificity=4 index=1602 count=1619,[#6X3;r5:1]~;@[#7X2;r6:2]~;@[#6X3;r6:3],N/A
a1926,specificity=4 index=1603 count=1558,[#16X2;r5:1]~;@[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1927,specificity=4 index=1604 count=1462,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#6X4;r5:3],N/A
a1928,specificity=4 index=1605 count=1434,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#6X3;r6:3],N/A
a1929,specificity=4 index=1606 count=1340,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#6X4;r6:3],N/A
a1930,specificity=4 index=1607 count=1313,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r6:3],N/A
a1931,specificity=4 index=1608 count=1239,[#6X3;r6:1]~;@[#6X3;r5:2]~;@[#6X4;r5:3],N/A
a1932,specificity=4 index=1609 count=1173,[#6X3;r6:1]~;@[#7X3;r6:2]~;@[#6X4;r6:3],N/A
a1933,specificity=4 index=1610 count=1114,[#6X4;r5:1]~;@[#7X3;r5:2]~;@[#6X4;r5:3],N/A
a1934,specificity=4 index=1611 count=1080,[#6X3;r5:1]~;@[#8X2;r5:2]~;@[#6X4;r5:3],N/A
a1935,specificity=4 index=1612 count=1040,[#6X4;r4:1]~;@[#6X4;r4:2]~;@[#6X4;r4:3],N/A
a1936,specificity=4 index=1613 count=1039,[#6X3;r6:1]~;@[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a1937,specificity=4 index=1614 count=1025,[#7X2;r6:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1938,specificity=4 index=1615 count=993,[#6X3;r5:1]~;@[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1939,specificity=4 index=1616 count=977,[#6X4;r5:1]~;@[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1940,specificity=4 index=1617 count=960,[#7X2;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1941,specificity=4 index=1618 count=944,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r5:3],N/A
a1942,specificity=4 index=1619 count=894,[#6X4;r6:1]~;@[#8X2;r6:2]~;@[#6X4;r6:3],N/A
a1943,specificity=4 index=1620 count=875,[#6X4;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1944,specificity=4 index=1621 count=836,[#7X2;r5:1]~;@[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a1945,specificity=4 index=1622 count=716,[#7X3;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1946,specificity=4 index=1623 count=702,[#6X3;r6:1]~;@[#8X2;r6:2]~;@[#6X4;r6:3],N/A
a1947,specificity=4 index=1624 count=701,[#6X3;r5:1]~;@[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a1948,specificity=4 index=1625 count=687,[#6X4;r5:1]~;@[#8X2;r5:2]~;@[#6X4;r5:3],N/A
a1949,specificity=4 index=1626 count=680,[#6X3;r5:1]~;@[#7X2;r5:2]~;@[#8X2;r5:3],N/A
a1950,specificity=4 index=1627 count=667,[#16X2;r5:1]~;@[#6X3;r5:2]~;@[#6X3;r6:3],N/A
a1951,specificity=4 index=1628 count=661,[#6X4;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1952,specificity=4 index=1629 count=658,[#7X2;r5:1]~;@[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1953,specificity=4 index=1630 count=657,[#6X3;r6:1]~;@[#6X4;r6:2]~;@[#6X3;r6:3],N/A
a1954,specificity=4 index=1631 count=615,[#6X3;r6:1]~;@[#7X2;r6:2]~;@[#7X2;r6:3],N/A
a1955,specificity=4 index=1632 count=594,[#6X3;r6:1]~;@[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a1956,specificity=4 index=1633 count=590,[#7X2;r5:1]~;@[#7X2;r5:2]~;@[#7X3;r5:3],N/A
a1957,specificity=4 index=1634 count=583,[#7X3;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1958,specificity=4 index=1635 count=581,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a1959,specificity=4 index=1636 count=553,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#6X4;r7:3],N/A
a1960,specificity=4 index=1637 count=545,[#16X2;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a1961,specificity=4 index=1638 count=544,[#16X2;r6:1]~;@[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a1962,specificity=4 index=1639 count=518,[#6X3;r5:1]~;@[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a1963,specificity=4 index=1640 count=507,[#6X3;r5:1]~;@[#8X2;r5:2]~;@[#7X2;r5:3],N/A
a1964,specificity=4 index=1641 count=499,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#6X3;r7:3],N/A
a1965,specificity=4 index=1642 count=489,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r7:3],N/A
a1966,specificity=4 index=1643 count=476,[#6X3;r6:1]~;@[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1967,specificity=4 index=1644 count=471,[#6X3;r6:1]~;@[#8X2;r6:2]~;@[#6X3;r6:3],N/A
a1968,specificity=4 index=1645 count=466,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#7X3;r5:3],N/A
a1969,specificity=4 index=1646 count=459,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#6X3;r5:3],N/A
a1970,specificity=4 index=1647 count=452,[#6X4;r6:1]~;@[#6X3;r6:2]~;@[#7X2;r6:3],N/A
a1971,specificity=4 index=1648 count=451,[#6X4;r7:1]~;@[#6X4;r7:2]~;@[#6X4;r7:3],N/A
a1972,specificity=4 index=1649 count=445,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r6:3],N/A
a1973,specificity=4 index=1650 count=426,[#6X4;r3:1]~;@[#6X4;r3:2]~;@[#8X2;r3:3],N/A
a1974,specificity=4 index=1651 count=421,[#6X4;r4:1]~;@[#6X4;r4:2]~;@[#7X3;r4:3],N/A
a1975,specificity=4 index=1652 count=418,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#6X4;r5:3],N/A
a1976,specificity=4 index=1653 count=415,[#6X4;r3:1]~;@[#6X4;r3:2]~;@[#6X4;r5:3],N/A
a1977,specificity=4 index=1654 count=410,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#6X4;r6:3],N/A
a1978,specificity=4 index=1655 count=404,[#16X2;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a1979,specificity=4 index=1656 count=380,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r6:3],N/A
a1980,specificity=4 index=1657 count=376,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a1981,specificity=4 index=1658 count=373,[#8X2;r5:1]~;@[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a1982,specificity=4 index=1659 count=367,[#6X4;r6:1]~;@[#6X3;r6:2]~;@[#6X4;r6:3],N/A
a1983,specificity=4 index=1660 count=357,[#6X3;r5:1]~;@[#7X3;r6:2]~;@[#6X3;r6:3],N/A
a1984,specificity=4 index=1661 count=353,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#7X2;r6:3],N/A
a1985,specificity=4 index=1662 count=346,[#6X3;r6:1]~;@[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a1986,specificity=4 index=1663 count=343,[#6X4;r6:1]~;@[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a1987,specificity=4 index=1664 count=335,[#6X4;r5:1]~;@[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a1988,specificity=4 index=1665 count=331,[#6X3;r6:1]~;@[#7X3;r5:2]~;@[#7X2;r5:3],N/A
a1989,specificity=4 index=1666 count=330,[#6X4;r6:1]~;@[#6X4;r5:2]~;@[#8X2;r5:3],N/A
a1990,specificity=4 index=1667 count=320,[#6X3;r5:1]~;@[#7X2;r5:2]~;@[#6X4;r5:3],N/A
a1991,specificity=4 index=1668 count=306,[#6X4;r7:1]~;@[#6X4;r7:2]~;@[#7X3;r7:3],N/A
a1992,specificity=4 index=1669 count=297,[#6X3;r5:1]~;@[#16X2;r5:2]~;@[#6X4;r5:3],N/A
a1993,specificity=4 index=1670 count=295,[#7X2;r5:1]~;@[#6X3;r5:2]~;@[#7X2;r6:3],N/A
a1994,specificity=4 index=1671 count=290,[#6X3;r6:1]~;@[#7X3;r6:2]~;@[#7X2;r6:3],N/A
a1995,specificity=4 index=1672 count=275,[#6X3;r6:1]~;@[#7X2;r6:2]~;@[#7X3;r6:3],N/A
a1996,specificity=4 index=1673 count=273,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#8X2;r7:3],N/A
a1997,specificity=4 index=1674 count=263,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#7X2;r5:3],N/A
a1998,specificity=4 index=1675 count=261,[#6X4;r5:1]~;@[#7X3;r5:2]~;@[#7X3;r5:3],N/A
a1999,specificity=4 index=1676 count=260,[#6X4;r6:1]~;@[#6X3;r5:2]~;@[#7X3;r5:3],N/A
a2000,specificity=4 index=1677 count=250,[#16X2;r5:1]~;@[#6X3;r5:2]~;@[#7X2;r6:3],N/A
a2001,specificity=4 index=1678 count=233,[#7X2;r5:1]~;@[#7X2;r5:2]~;@[#7X2;r5:3],N/A
a2002,specificity=4 index=1679 count=230,[#6X4;r6:1]~;@[#6X4;r6:2]~;@[#7X3;r5:3],N/A
a2003,specificity=4 index=1680 count=225,[#16X2;r6:1]~;@[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a2004,specificity=4 index=1681 count=211,[#16X2;r5:1]~;@[#7X2;r5:2]~;@[#6X3;r5:3],N/A
a2005,specificity=4 index=1682 count=210,[#6X4;r3:1]~;@[#6X4;r3:2]~;@[#6X4;r6:3],N/A
a2006,specificity=4 index=1683 count=208,[#7X3;r5:1]~;@[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a2007,specificity=4 index=1684 count=204,[#6X4;r3:1]~;@[#8X2;r3:2]~;@[#6X4;r3:3],N/A
a2008,specificity=4 index=1685 count=203,[#6X3;r7:1]~;@[#6X3;r7:2]~;@[#6X3;r7:3],N/A
a2009,specificity=4 index=1686 count=197,[#7X2;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r6:3],N/A
a2010,specificity=4 index=1687 count=194,[#6X4;r3:1]~;@[#6X4;r3:2]~;@[#7X3;r3:3],N/A
a2011,specificity=4 index=1688 count=191,[#6X4;r5:1]~;@[#6X3;r5:2]~;@[#8X2;r5:3],N/A
a2012,specificity=4 index=1689 count=190,[#6X4;r5:1]~;@[#16X2;r5:2]~;@[#6X4;r5:3],N/A
a2013,specificity=4 index=1690 count=189,[#6X4;r5:1]~;@[#6X3;r5:2]~;@[#6X4;r5:3],N/A
a2014,specificity=4 index=1691 count=187,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#6X4;r7:3],N/A
a2015,specificity=4 index=1692 count=182,[#6X3;r5:1]~;@[#6X4;r5:2]~;@[#6X3;r6:3],N/A
a2016,specificity=4 index=1693 count=182,[#6X3;r5:1]~;@[#6X3;r6:2]~;@[#6X4;r6:3],N/A
a2017,specificity=4 index=1694 count=181,[#6X3;r6:1]~;@[#7X3;r5:2]~;@[#6X4;r5:3],N/A
a2018,specificity=4 index=1695 count=181,[#6X3;r5:1]~;@[#6X3;r5:2]~;@[#6X3;r7:3],N/A
a2019,specificity=4 index=1696 count=175,[#6X4;r4:1]~;@[#7X3;r4:2]~;@[#6X4;r4:3],N/A
a2020,specificity=4 index=1697 count=174,[#6X3;r6:1]~;@[#7X2;r6:2]~;@[#7X3;r5:3],N/A
a2021,specificity=4 index=1698 count=172,[#6X4;r6:1]~;@[#6X4;r5:2]~;@[#6X4;r6:3],N/A
a2022,specificity=4 index=1699 count=172,[#6X3;r5:1]~;@[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a2023,specificity=4 index=1700 count=171,[#6X3;r5:1]~;@[#16X2;r5:2]~;@[#7X2;r5:3],N/A
a2024,specificity=4 index=1701 count=170,[#6X4;r3:1]~;@[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a2025,specificity=4 index=1702 count=167,[#6X3;r6:1]~;@[#6X4;r6:2]~;@[#6X4;r5:3],N/A
a2026,specificity=4 index=1703 count=166,[#6X4;r6:1]~;@[#6X4;r6:2]~;@[#7X4;r6:3],N/A
a2027,specificity=4 index=1704 count=162,[#6X3;r5:1]~;@[#6X4;r3:2]~;@[#6X4;r3:3],N/A
a2028,specificity=4 index=1705 count=159,[#6X3;r6:1]~;@[#7X2;r6:2]~;@[#6X4;r6:3],N/A
a2029,specificity=4 index=1706 count=155,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#7X2;r7:3],N/A
a2030,specificity=4 index=1707 count=155,[#7X3;r6:1]~;@[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a2031,specificity=4 index=1708 count=149,[#6X4;r6:1]~;@[#6X3;r5:2]~;@[#7X2;r5:3],N/A
a2032,specificity=4 index=1709 count=149,[#6X4;r4:1]~;@[#6X4;r4:2]~;@[#6X4;r5:3],N/A
a2033,specificity=4 index=1710 count=148,[#6X3;r4:1]~;@[#6X4;r4:2]~;@[#6X4;r4:3],N/A
a2034,specificity=4 index=1711 count=148,[#16X4;r6:1]~;@[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a2035,specificity=4 index=1712 count=148,[#16X2;r5:1]~;@[#6X4;r5:2]~;@[#6X3;r5:3],N/A
a2036,specificity=4 index=1713 count=145,[#6X3;r6:1]~;@[#16X2;r6:2]~;@[#6X4;r6:3],N/A
a2037,specificity=4 index=1714 count=139,[#16X2;r7:1]~;@[#6X3;r6:2]~;@[#6X3;r6:3],N/A
a2038,specificity=4 index=1715 count=138,[#6X3;r6:1]~;@[#6X4;r3:2]~;@[#6X4;r3:3],N/A
a2039,specificity=4 index=1716 count=135,[#6X4;r6:1]~;@[#6X4;r6:2]~;@[#7X2;r6:3],N/A
a2040,specificity=4 index=1717 count=133,[#6X4;r7:1]~;@[#7X3;r7:2]~;@[#6X4;r7:3],N/A
a2041,specificity=4 index=1718 count=131,[#6X3;r6:1]~;@[#16X2;r6:2]~;@[#6X3;r6:3],N/A
a2042,specificity=4 index=1719 count=130,[#7X3;r5:1]~;@[#6X3;r5:2]~;@[#7X3;r6:3],N/A
a2043,specificity=4 index=1720 count=130,[#7X2;r5:1]~;@[#7X3;r5:2]~;@[#7X2;r5:3],N/A
a2044,specificity=4 index=1721 count=130,[#6X4;r5:1]~;@[#7X3;r5:2]~;@[#7X2;r5:3],N/A
a2045,specificity=4 index=1722 count=129,[#6X4;r5:1]~;@[#7X3;r5:2]~;@[#6X4;r6:3],N/A
a2046,specificity=4 index=1723 count=128,[#6X3;r6:1]~;@[#6X4;r7:2]~;@[#6X4;r7:3],N/A
a2047,specificity=4 index=1724 count=128,[#8X2;r6:1]~;@[#6X4;r6:2]~;@[#8X2;r6:3],N/A
a2048,specificity=4 index=1725 count=128,[#16X2;r5:1]~;@[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a2049,specificity=4 index=1726 count=127,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#6X4;r7:3],N/A
a2050,specificity=4 index=1727 count=126,[#6X4;r6:1]~;@[#7X4;r6:2]~;@[#6X4;r6:3],N/A
a2051,specificity=4 index=1728 count=125,[#16X2;r5:1]~;@[#6X3;r5:2]~;@[#6X4;r6:3],N/A
a2052,specificity=4 index=1729 count=120,[#6X3;r6:1]~;@[#7X3;r7:2]~;@[#6X3;r7:3],N/A
a2053,specificity=4 index=1730 count=119,[#6X3;r6:1]~;@[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a2054,specificity=4 index=1731 count=116,[#7X3;r5:1]~;@[#6X4;r5:2]~;@[#7X3;r5:3],N/A
a2055,specificity=4 index=1732 count=114,[#6X4;r4:1]~;@[#6X4;r4:2]~;@[#8X2;r4:3],N/A
a2056,specificity=4 index=1733 count=110,[#6X4;r6:1]~;@[#6X3;r6:2]~;@[#8X2;r6:3],N/A
a2057,specificity=4 index=1734 count=110,[#6X3;r7:1]~;@[#6X4;r7:2]~;@[#6X4;r7:3],N/A
a2058,specificity=4 index=1735 count=110,[#6X4;r3:1]~;@[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a2059,specificity=4 index=1736 count=106,[#7X2;r6:1]~;@[#6X3;r6:2]~;@[#7X3;r5:3],N/A
a2060,specificity=4 index=1737 count=105,[#16X4;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r5:3],N/A
a2061,specificity=4 index=1738 count=103,[#6X4;r6:1]~;@[#16X2;r6:2]~;@[#6X4;r6:3],N/A
a2062,specificity=4 index=1739 count=102,[#16X4;r5:1]~;@[#6X3;r5:2]~;@[#6X3;r5:3],N/A
a2063,specificity=4 index=1740 count=102,[#6X3;r5:1]~;@[#6X4;r7:2]~;@[#6X4;r7:3],N/A
a2064,specificity=4 index=1741 count=101,[#16X2;r6:1]~;@[#6X4;r6:2]~;@[#6X3;r6:3],N/A
a2065,specificity=4 index=1742 count=99,[#6X4;r7:1]~;@[#6X3;r7:2]~;@[#7X3;r7:3],N/A
a2066,specificity=4 index=1743 count=99,[#16X4;r6:1]~;@[#6X4;r6:2]~;@[#6X4;r6:3],N/A
a2067,specificity=4 index=1744 count=99,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#7X3;r6:3],N/A
a2068,specificity=4 index=1745 count=97,[#6X4;r3:1]~;@[#7X3;r3:2]~;@[#6X4;r3:3],N/A
a2069,specificity=4 index=1746 count=97,[#6X3;r6:1]~;@[#6X3;r6:2]~;@[#6X4;r3:3],N/A
a2070,specificity=4 index=1747 count=96,[#6X3;r7:1]~;@[#7X3;r7:2]~;@[#6X4;r7:3],N/A
a2071,specificity=4 index=1748 count=93,[#6X4;r5:1]~;@[#6X4;r6:2]~;@[#7X3;r6:3],N/A
a2072,specificity=4 index=1749 count=92,[#7X2;r6:1]~;@[#6X3;r6:2]~;@[#8X2;r6:3],N/A
a2073,specificity=4 index=1750 count=91,[#6X4;r5:1]~;@[#6X3;r6:2]~;@[#7X3;r6:3],N/A
a2074,specificity=4 index=1751 count=89,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#6X4;r7:3],N/A
a2075,specificity=4 index=1752 count=88,[#6X4;r5:1]~;@[#6X3;r5:2]~;@[#7X2;r6:3],N/A
a2076,specificity=4 index=1753 count=85,[#6X4;r6:1]~;@[#6X4;r3:2]~;@[#8X2;r3:3],N/A
a2077,specificity=4 index=1754 count=84,[#6X3;r5:1]~;@[#7X3;r5:2]~;@[#8X2;r5:3],N/A
a2078,specificity=4 index=1755 count=81,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#7X4;r5:3],N/A
a2079,specificity=4 index=1756 count=81,[#6X4;r7:1]~;@[#6X4;r7:2]~;@[#8X2;r7:3],N/A
a2080,specificity=4 index=1757 count=78,[#6X3;r4:1]~;@[#7X3;r4:2]~;@[#6X4;r4:3],N/A
a2081,specificity=4 index=1758 count=76,[#6X3;r6:1]~;@[#6X3;r7:2]~;@[#6X3;r7:3],N/A
a2082,specificity=4 index=1759 count=76,[#6X3;r5:1]~;@[#6X3;r6:2]~;@[#6X3;r5:3],N/A
a2083,specificity=4 index=1760 count=76,[#6X4;r5:1]~;@[#6X4;r5:2]~;@[#8X2;r6:3],N/A
