simple_id,param_id,smirks,equilibrium_value
b413,specificity=0 index=413 count=1,[#7X3;r8:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b414,specificity=0 index=414 count=1,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],N/A
b415,specificity=0 index=415 count=1,[#7X4;r7:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b416,specificity=0 index=416 count=1,[#15X5;r5:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b417,specificity=0 index=417 count=1,[#15X3;r5:1]~[#7X3;r6:2],N/A
b418,specificity=0 index=418 count=1,[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b419,specificity=0 index=419 count=1,[#15X3;r6:1]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b420,specificity=0 index=420 count=1,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b421,specificity=0 index=421 count=1,[#7X3;r3:1]~[#7X3;r6:2],N/A
b422,specificity=0 index=422 count=1,[#16X4;r6:1]~[#6X3;r6:2],N/A
b423,specificity=0 index=423 count=1,[#15X3;r7:1]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b424,specificity=0 index=424 count=1,[#6X4;r6:1]~[#7X4;r6:2],N/A
b425,specificity=0 index=425 count=1,[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b426,specificity=0 index=426 count=1,[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b427,specificity=0 index=427 count=1,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b428,specificity=0 index=428 count=1,[#6X3;r6:1]~[#6X4;r8:2],N/A
b429,specificity=0 index=429 count=1,[#6X3;r3:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b430,specificity=0 index=430 count=1,[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b431,specificity=0 index=431 count=1,[#7X3;r6:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b432,specificity=0 index=432 count=1,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],N/A
b433,specificity=0 index=433 count=1,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r3:2],N/A
b434,specificity=0 index=434 count=1,[#15X3;r5:1]~[#6X3;r6:2],N/A
b435,specificity=0 index=435 count=1,[#15X5;r4:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b436,specificity=0 index=436 count=1,[#15X5;r4:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b437,specificity=0 index=437 count=1,[#15X3;r7:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b438,specificity=0 index=438 count=1,[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b439,specificity=0 index=439 count=1,[#6X3;r3:1]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b440,specificity=0 index=440 count=1,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r6:2],N/A
b441,specificity=0 index=441 count=1,[#53X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],N/A
b442,specificity=0 index=442 count=1,[#15X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b443,specificity=0 index=443 count=1,[#15X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b444,specificity=0 index=444 count=1,[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b445,specificity=0 index=445 count=1,[#15X3;r5:1]~[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b446,specificity=0 index=446 count=1,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b447,specificity=0 index=447 count=1,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r3:2],N/A
b448,specificity=0 index=448 count=1,[#15X4;r6:1]~[#7X3;r3:2],N/A
b449,specificity=0 index=449 count=1,[#6X4;r5:1]~[#6X4;r8:2],N/A
b450,specificity=0 index=450 count=1,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2],N/A
b451,specificity=0 index=451 count=1,[#6X4;r4:1]~[#6X4;r5:2],N/A
b452,specificity=0 index=452 count=1,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2],N/A
b453,specificity=0 index=453 count=1,[#15X4;r5:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b454,specificity=0 index=454 count=1,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2],N/A
b455,specificity=0 index=455 count=1,[#15X4;r6:1]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b456,specificity=0 index=456 count=1,[#16X3;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b457,specificity=0 index=457 count=1,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r4:2],N/A
b458,specificity=0 index=458 count=1,[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],N/A
b459,specificity=0 index=459 count=1,[#6X3;r5:1]~[#7X3;r3:2],N/A
b460,specificity=0 index=460 count=1,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;r7:2],N/A
b461,specificity=0 index=461 count=1,[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b462,specificity=0 index=462 count=1,[#15X3;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b463,specificity=0 index=463 count=1,[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b464,specificity=0 index=464 count=1,[#15X5;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b465,specificity=0 index=465 count=1,[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2],N/A
b466,specificity=0 index=466 count=1,[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],N/A
b467,specificity=0 index=467 count=1,[#15X5;r5:1]~[#6X3;r6:2],N/A
b468,specificity=0 index=468 count=1,[#16X4;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b469,specificity=0 index=469 count=1,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],N/A
b470,specificity=0 index=470 count=1,[#16X4;r5:1]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b471,specificity=0 index=471 count=1,[#16X4;r5:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b472,specificity=0 index=472 count=1,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b473,specificity=0 index=473 count=1,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r8:2],N/A
b474,specificity=0 index=474 count=1,[#7X4;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b475,specificity=0 index=475 count=1,[#7X4;r5:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b476,specificity=0 index=476 count=1,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;r7:2],N/A
b477,specificity=0 index=477 count=1,[#15X4;r7:1]~[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b478,specificity=0 index=478 count=1,[#15X4;r6:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b479,specificity=0 index=479 count=1,[#16X3;r5:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b480,specificity=0 index=480 count=1,[#15X4;r6:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b481,specificity=0 index=481 count=1,[#15X3;r7:1]~[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b482,specificity=0 index=482 count=1,[#15X4;r7:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b483,specificity=0 index=483 count=1,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r3:2],N/A
b484,specificity=0 index=484 count=1,[#7X3;r4:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2],N/A
b485,specificity=0 index=485 count=1,[#6X4;r5:1]~[#7X3;r7:2],N/A
b486,specificity=0 index=486 count=1,[#6X4;r4:1]~[#7X3;r4:2],N/A
b487,specificity=0 index=487 count=1,[#6X4;r7:1]~[#7X4;r6:2],N/A
b488,specificity=0 index=488 count=141168,[#6X3;r6:1]~;@[#6X3;r6:2],N/A
b489,specificity=0 index=489 count=26530,[#6X3;r5:1]~;@[#6X3;r5:2],N/A
b490,specificity=0 index=490 count=19618,[#6X4;r6:1]~;@[#6X4;r6:2],N/A
b491,specificity=0 index=491 count=18291,[#6X3;r6:1]~;@[#7X2;r6:2],N/A
b492,specificity=0 index=492 count=16113,[#6X3;r5:1]~;@[#7X3;r5:2],N/A
b493,specificity=0 index=493 count=13809,[#6X3;r5:1]~;@[#7X2;r5:2],N/A
b494,specificity=0 index=494 count=11061,[#6X3;r5:1]~;@[#6X3;r6:2],N/A
b495,specificity=0 index=495 count=10373,[#6X4;r5:1]~;@[#6X4;r5:2],N/A
b496,specificity=0 index=496 count=7045,[#6X3;r6:1]~;@[#7X3;r6:2],N/A
b497,specificity=0 index=497 count=6849,[#16X2;r5:1]~;@[#6X3;r5:2],N/A
b498,specificity=0 index=498 count=6837,[#6X4;r6:1]~;@[#7X3;r6:2],N/A
b499,specificity=0 index=499 count=5701,[#6X3;r6:1]~;@[#6X4;r6:2],N/A
b500,specificity=0 index=500 count=4928,[#6X3;r5:1]~;@[#8X2;r5:2],N/A
b501,specificity=0 index=501 count=4231,[#6X3;r5:1]~;@[#6X4;r5:2],N/A
b502,specificity=0 index=502 count=3896,[#6X4;r5:1]~;@[#7X3;r5:2],N/A
b503,specificity=0 index=503 count=3158,[#7X2;r5:1]~;@[#7X3;r5:2],N/A
b504,specificity=0 index=504 count=2987,[#6X4;r3:1]~;@[#6X4;r3:2],N/A
b505,specificity=0 index=505 count=2644,[#6X4;r6:1]~;@[#8X2;r6:2],N/A
b506,specificity=0 index=506 count=2599,[#6X4;r5:1]~;@[#8X2;r5:2],N/A
b507,specificity=0 index=507 count=1759,[#6X3;r5:1]~;@[#7X2;r6:2],N/A
b508,specificity=0 index=508 count=1726,[#6X3;r6:1]~;@[#8X2;r6:2],N/A
b509,specificity=0 index=509 count=1677,[#7X2;r5:1]~;@[#7X2;r5:2],N/A
b510,specificity=0 index=510 count=1308,[#6X4;r4:1]~;@[#6X4;r4:2],N/A
b511,specificity=0 index=511 count=1230,[#6X4;r5:1]~;@[#6X4;r6:2],N/A
b512,specificity=0 index=512 count=1007,[#6X3;r6:1]~;@[#7X3;r5:2],N/A
b513,specificity=0 index=513 count=986,[#6X3;r5:1]~;@[#6X4;r6:2],N/A
b514,specificity=0 index=514 count=938,[#6X4;r7:1]~;@[#6X4;r7:2],N/A
b515,specificity=0 index=515 count=715,[#16X2;r5:1]~;@[#6X4;r5:2],N/A
b516,specificity=0 index=516 count=691,[#7X2;r5:1]~;@[#8X2;r5:2],N/A
b517,specificity=0 index=517 count=448,[#6X3;r6:1]~;@[#6X4;r5:2],N/A
b518,specificity=0 index=518 count=440,[#6X4;r7:1]~;@[#7X3;r7:2],N/A
b519,specificity=0 index=519 count=434,[#6X4;r4:1]~;@[#7X3;r4:2],N/A
b520,specificity=0 index=520 count=432,[#16X2;r6:1]~;@[#6X3;r6:2],N/A
b521,specificity=0 index=521 count=419,[#6X3;r5:1]~;@[#7X3;r6:2],N/A
b522,specificity=0 index=522 count=416,[#6X4;r3:1]~;@[#8X2;r3:2],N/A
b523,specificity=0 index=523 count=413,[#16X2;r6:1]~;@[#6X4;r6:2],N/A
b524,specificity=0 index=524 count=401,[#7X3;r5:1]~;@[#7X3;r5:2],N/A
b525,specificity=0 index=525 count=362,[#7X2;r6:1]~;@[#7X2;r6:2],N/A
b526,specificity=0 index=526 count=358,[#6X4;r5:1]~;@[#7X2;r5:2],N/A
b527,specificity=0 index=527 count=334,[#6X3;r7:1]~;@[#6X3;r7:2],N/A
b528,specificity=0 index=528 count=310,[#6X4;r6:1]~;@[#7X3;r5:2],N/A
b529,specificity=0 index=529 count=305,[#7X2;r6:1]~;@[#7X3;r6:2],N/A
b530,specificity=0 index=530 count=305,[#6X3;r6:1]~;@[#6X4;r7:2],N/A
b531,specificity=0 index=531 count=280,[#6X3;r7:1]~;@[#6X4;r7:2],N/A
b532,specificity=0 index=532 count=274,[#6X3;r6:1]~;@[#7X3;r7:2],N/A
b533,specificity=0 index=533 count=270,[#6X3;r7:1]~;@[#7X3;r7:2],N/A
b534,specificity=0 index=534 count=266,[#6X3;r6:1]~;@[#6X3;r7:2],N/A
b535,specificity=0 index=535 count=252,[#6X4;r3:1]~;@[#6X4;r5:2],N/A
b536,specificity=0 index=536 count=246,[#16X2;r5:1]~;@[#7X2;r5:2],N/A
b537,specificity=0 index=537 count=206,[#6X4;r3:1]~;@[#7X3;r3:2],N/A
b538,specificity=0 index=538 count=188,[#6X4;r6:1]~;@[#7X2;r6:2],N/A
b539,specificity=0 index=539 count=180,[#7X2;r6:1]~;@[#7X3;r5:2],N/A
b540,specificity=0 index=540 count=176,[#6X3;r4:1]~;@[#6X4;r4:2],N/A
b541,specificity=0 index=541 count=172,[#6X4;r6:1]~;@[#7X4;r6:2],N/A
b542,specificity=0 index=542 count=171,[#6X3;r7:1]~;@[#7X2;r7:2],N/A
b543,specificity=0 index=543 count=166,[#6X3;r5:1]~;@[#6X4;r7:2],N/A
b544,specificity=0 index=544 count=151,[#6X4;r3:1]~;@[#6X4;r6:2],N/A
b545,specificity=0 index=545 count=146,[#6X4;r7:1]~;@[#8X2;r7:2],N/A
b546,specificity=0 index=546 count=145,[#6X3;r6:1]~;@[#8X2;r7:2],N/A
b547,specificity=0 index=547 count=140,[#6X3;r5:1]~;@[#6X3;r7:2],N/A
b548,specificity=0 index=548 count=130,[#16X4;r5:1]~;@[#6X4;r5:2],N/A
b549,specificity=0 index=549 count=123,[#16X4;r6:1]~;@[#6X4;r6:2],N/A
b550,specificity=0 index=550 count=122,[#7X3;r5:1]~;@[#8X2;r5:2],N/A
b551,specificity=0 index=551 count=121,[#6X4;r4:1]~;@[#8X2;r4:2],N/A
b552,specificity=0 index=552 count=106,[#16X4;r5:1]~;@[#6X3;r5:2],N/A
b553,specificity=0 index=553 count=102,[#6X3;r6:1]~;@[#6X4;r3:2],N/A
b554,specificity=0 index=554 count=101,[#6X3;r4:1]~;@[#6X3;r4:2],N/A
b555,specificity=0 index=555 count=99,[#6X3;r5:1]~;@[#6X4;r3:2],N/A
b556,specificity=0 index=556 count=95,[#6X3;r6:1]~;@[#7X2;r7:2],N/A
b557,specificity=0 index=557 count=94,[#6X4;r8:1]~;@[#6X4;r8:2],N/A
b558,specificity=0 index=558 count=92,[#16X4;r6:1]~;@[#7X3;r6:2],N/A
b559,specificity=0 index=559 count=92,[#6X4;r4:1]~;@[#6X4;r5:2],N/A
b560,specificity=0 index=560 count=90,[#6X3;r4:1]~;@[#7X3;r4:2],N/A
b561,specificity=0 index=561 count=88,[#6X4;r5:1]~;@[#7X4;r5:2],N/A
b562,specificity=0 index=562 count=87,[#6X4;r5:1]~;@[#7X3;r6:2],N/A
b563,specificity=0 index=563 count=84,[#16X4;r6:1]~;@[#6X3;r6:2],N/A
b564,specificity=0 index=564 count=82,[#6X4;r5:1]~;@[#6X4;r7:2],N/A
b565,specificity=0 index=565 count=77,[#6X4;r7:1]~;@[#7X3;r5:2],N/A
b566,specificity=0 index=566 count=71,[#16X2;r7:1]~;@[#6X3;r6:2],N/A
b567,specificity=0 index=567 count=71,[#15X4;r6:1]~;@[#8X2;r6:2],N/A
b568,specificity=0 index=568 count=70,[#16X4;r5:1]~;@[#7X3;r5:2],N/A
b569,specificity=0 index=569 count=67,[#16X2;r5:1]~;@[#7X3;r5:2],N/A
b570,specificity=0 index=570 count=62,[#6X4;r7:1]~;@[#7X2;r7:2],N/A
b571,specificity=0 index=571 count=62,[#6X4;r5:1]~;@[#8X2;r6:2],N/A
b572,specificity=0 index=572 count=56,[#7X3;r6:1]~;@[#7X3;r6:2],N/A
b573,specificity=0 index=573 count=55,[#16X2;r7:1]~;@[#6X4;r7:2],N/A
b574,specificity=0 index=574 count=51,[#16X2;r6:1]~;@[#6X3;r5:2],N/A
b575,specificity=0 index=575 count=46,[#16X2;r5:1]~;@[#16X2;r5:2],N/A
b576,specificity=0 index=576 count=45,[#6X4;r4:1]~;@[#6X4;r6:2],N/A
b577,specificity=0 index=577 count=45,[#6X3;r5:1]~;@[#8X2;r6:2],N/A
b578,specificity=0 index=578 count=38,[#6X3;r3:1]~;@[#6X4;r3:2],N/A
b579,specificity=0 index=579 count=37,[#6X4;r6:1]~;@[#6X4;r7:2],N/A
b580,specificity=0 index=580 count=36,[#6X3;r7:1]~;@[#8X2;r7:2],N/A
b581,specificity=0 index=581 count=35,[#6X4;r7:1]~;@[#7X3;r6:2],N/A
b582,specificity=0 index=582 count=33,[#16X3;r5:1]~;@[#6X4;r5:2],N/A
b583,specificity=0 index=583 count=29,[#6X3;r5:1]~;@[#7X3;r7:2],N/A
b584,specificity=0 index=584 count=29,[#16X3;r6:1]~;@[#6X4;r6:2],N/A
b585,specificity=0 index=585 count=27,[#6X3;r5:1]~;@[#6X4;r4:2],N/A
b586,specificity=0 index=586 count=25,[#6X3;r7:1]~;@[#7X3;r5:2],N/A
b587,specificity=0 index=587 count=25,[#16X3;r5:1]~;@[#6X3;r5:2],N/A
b588,specificity=0 index=588 count=23,[#15X4;r6:1]~;@[#7X3;r6:2],N/A
b589,specificity=0 index=589 count=23,[#6X3;r6:1]~;@[#6X4;r4:2],N/A
b590,specificity=0 index=590 count=21,[#6X3;r7:1]~;@[#6X4;r5:2],N/A
b591,specificity=0 index=591 count=21,[#16X3;r6:1]~;@[#6X3;r6:2],N/A
b592,specificity=0 index=592 count=21,[#7X2;r7:1]~;@[#7X3;r7:2],N/A
b593,specificity=0 index=593 count=20,[#16X4;r6:1]~;@[#7X2;r6:2],N/A
b594,specificity=0 index=594 count=20,[#7X3;r6:1]~;@[#8X2;r6:2],N/A
b595,specificity=0 index=595 count=19,[#6X3;r4:1]~;@[#6X3;r6:2],N/A
b596,specificity=0 index=596 count=19,[#6X4;r5:1]~;@[#7X3;r4:2],N/A
b597,specificity=0 index=597 count=19,[#16X2;r7:1]~;@[#16X2;r7:2],N/A
b598,specificity=0 index=598 count=19,[#16X4;r4:1]~;@[#6X4;r4:2],N/A
b599,specificity=0 index=599 count=18,[#6X4;r3:1]~;@[#7X2;r3:2],N/A
b600,specificity=0 index=600 count=18,[#16X4;r7:1]~;@[#6X4;r7:2],N/A
b601,specificity=0 index=601 count=18,[#6X3;r8:1]~;@[#6X4;r8:2],N/A
b602,specificity=0 index=602 count=16,[#6X3;r6:1]~;@[#7X3;r4:2],N/A
b603,specificity=0 index=603 count=16,[#16X2;r7:1]~;@[#6X3;r7:2],N/A
b604,specificity=0 index=604 count=16,[#6X4;r8:1]~;@[#7X3;r8:2],N/A
b605,specificity=0 index=605 count=16,[#16X2;r3:1]~;@[#6X4;r3:2],N/A
b606,specificity=0 index=606 count=16,[#16X2;r6:1]~;@[#16X2;r6:2],N/A
b607,specificity=0 index=607 count=16,[#6X4;r8:1]~;@[#8X2;r8:2],N/A
b608,specificity=0 index=608 count=15,[#16X2;r6:1]~;@[#6X4;r5:2],N/A
b609,specificity=0 index=609 count=15,[#6X4;r5:1]~;@[#7X2;r6:2],N/A
b610,specificity=0 index=610 count=15,[#15X4;r5:1]~;@[#8X2;r5:2],N/A
b611,specificity=0 index=611 count=14,[#16X4;r6:1]~;@[#6X3;r5:2],N/A
b612,specificity=0 index=612 count=14,[#6X3;r6:1]~;@[#6X4;r8:2],N/A
b613,specificity=0 index=613 count=14,[#16X4;r6:1]~;@[#8X2;r6:2],N/A
b614,specificity=0 index=614 count=14,[#16X4;r7:1]~;@[#6X3;r6:2],N/A
b615,specificity=0 index=615 count=14,[#16X2;r8:1]~;@[#6X4;r8:2],N/A
b616,specificity=0 index=616 count=14,[#6X3;r7:1]~;@[#6X4;r6:2],N/A
b617,specificity=0 index=617 count=14,[#16X2;r4:1]~;@[#6X4;r4:2],N/A
b618,specificity=0 index=618 count=14,[#6X3;r3:1]~;@[#6X3;r3:2],N/A
b619,specificity=0 index=619 count=14,[#7X3;r5:1]~;@[#7X3;r6:2],N/A
b620,specificity=0 index=620 count=13,[#16X4;r5:1]~;@[#7X2;r5:2],N/A
b621,specificity=0 index=621 count=13,[#6X3;r4:1]~;@[#8X2;r4:2],N/A
b622,specificity=0 index=622 count=13,[#15X4;r6:1]~;@[#6X4;r6:2],N/A
b623,specificity=0 index=623 count=13,[#15X4;r5:1]~;@[#7X3;r5:2],N/A
b624,specificity=0 index=624 count=12,[#15X4;r5:1]~;@[#6X4;r5:2],N/A
b625,specificity=0 index=625 count=11,[#6X3;r5:1]~;@[#7X2;r7:2],N/A
b626,specificity=0 index=626 count=11,[#16X2;r6:1]~;@[#6X4;r4:2],N/A
b627,specificity=0 index=627 count=11,[#6X4;r6:1]~;@[#7X4;r5:2],N/A
b628,specificity=0 index=628 count=11,[#6X4;r4:1]~;@[#8X2;r5:2],N/A
b629,specificity=0 index=629 count=11,[#6X3;r5:1]~;@[#7X3;r4:2],N/A
b630,specificity=0 index=630 count=11,[#16X3;r5:1]~;@[#7X3;r5:2],N/A
b631,specificity=0 index=631 count=11,[#8X2;r6:1]~;@[#8X2;r6:2],N/A
b632,specificity=0 index=632 count=11,[#15X3;r5:1]~;@[#8X2;r5:2],N/A
b633,specificity=0 index=633 count=11,[#6X4;r4:1]~;@[#7X3;r5:2],N/A
b634,specificity=0 index=634 count=10,[#8X2;r5:1]~;@[#8X2;r5:2],N/A
b635,specificity=0 index=635 count=10,[#6X3;r6:1]~;@[#6X3;r8:2],N/A
b636,specificity=0 index=636 count=10,[#7X2;r7:1]~;@[#7X2;r7:2],N/A
b637,specificity=0 index=637 count=10,[#6X3;r8:1]~;@[#7X3;r8:2],N/A
b638,specificity=0 index=638 count=9,[#15X4;r7:1]~;@[#8X2;r7:2],N/A
b639,specificity=0 index=639 count=9,[#7X2;r6:1]~;@[#8X2;r6:2],N/A
b640,specificity=0 index=640 count=9,[#6X4;r3:1]~;@[#8X2;r6:2],N/A
b641,specificity=0 index=641 count=9,[#16X2;r5:1]~;@[#6X4;r4:2],N/A
b642,specificity=0 index=642 count=9,[#6X4;r3:1]~;@[#7X3;r5:2],N/A
b643,specificity=0 index=643 count=9,[#6X4;r3:1]~;@[#6X4;r7:2],N/A
b644,specificity=0 index=644 count=9,[#6X3;r3:1]~;@[#8X2;r3:2],N/A
b645,specificity=0 index=645 count=9,[#6X4;r5:1]~;@[#6X4;r8:2],N/A
b646,specificity=0 index=646 count=8,[#16X3;r7:1]~;@[#6X3;r6:2],N/A
b647,specificity=0 index=647 count=8,[#7X2;r3:1]~;@[#7X2;r3:2],N/A
b648,specificity=0 index=648 count=8,[#6X3;r5:1]~;@[#7X4;r5:2],N/A
b649,specificity=0 index=649 count=8,[#6X3;r5:1]~;@[#6X4;r8:2],N/A
b650,specificity=0 index=650 count=8,[#6X4;r6:1]~;@[#7X3;r7:2],N/A
b651,specificity=0 index=651 count=8,[#15X3;r6:1]~;@[#7X3;r6:2],N/A
b652,specificity=0 index=652 count=8,[#6X3;r3:1]~;@[#6X3;r6:2],N/A
b653,specificity=0 index=653 count=8,[#15X5;r4:1]~;@[#7X3;r4:2],N/A
b654,specificity=0 index=654 count=8,[#15X3;r5:1]~;@[#7X3;r5:2],N/A
b655,specificity=0 index=655 count=8,[#6X3;r7:1]~;@[#7X3;r6:2],N/A
b656,specificity=0 index=656 count=8,[#15X4;r6:1]~;@[#6X3;r6:2],N/A
b657,specificity=0 index=657 count=7,[#16X4;r5:1]~;@[#6X4;r4:2],N/A
b658,specificity=0 index=658 count=7,[#6X3;r6:1]~;@[#7X4;r6:2],N/A
b659,specificity=0 index=659 count=7,[#16X2;r7:1]~;@[#6X3;r5:2],N/A
b660,specificity=0 index=660 count=7,[#16X3;r5:1]~;@[#7X2;r5:2],N/A
b661,specificity=0 index=661 count=7,[#6X4;r3:1]~;@[#6X4;r4:2],N/A
b662,specificity=0 index=662 count=7,[#6X4;r5:1]~;@[#8X2;r7:2],N/A
b663,specificity=0 index=663 count=7,[#6X4;r3:1]~;@[#8X2;r5:2],N/A
b664,specificity=0 index=664 count=7,[#15X3;r5:1]~;@[#6X3;r5:2],N/A
b665,specificity=0 index=665 count=7,[#6X3;r8:1]~;@[#6X3;r8:2],N/A
b666,specificity=0 index=666 count=7,[#6X4;r3:1]~;@[#7X3;r6:2],N/A
b667,specificity=0 index=667 count=7,[#15X4;r5:1]~;@[#6X3;r5:2],N/A
b668,specificity=0 index=668 count=6,[#16X4;r6:1]~;@[#6X4;r4:2],N/A
b669,specificity=0 index=669 count=6,[#6X3;r6:1]~;@[#7X3;r8:2],N/A
b670,specificity=0 index=670 count=6,[#16X2;r7:1]~;@[#6X4;r6:2],N/A
b671,specificity=0 index=671 count=6,[#6X4;r5:1]~;@[#7X3;r7:2],N/A
b672,specificity=0 index=672 count=6,[#6X4;r7:1]~;@[#7X4;r7:2],N/A
b673,specificity=0 index=673 count=6,[#6X4;r6:1]~;@[#8X2;r7:2],N/A
b674,specificity=0 index=674 count=6,[#15X3;r6:1]~;@[#8X2;r6:2],N/A
b675,specificity=0 index=675 count=6,[#6X4;r4:1]~;@[#8X2;r6:2],N/A
b676,specificity=0 index=676 count=6,[#6X4;r6:1]~;@[#6X4;r8:2],N/A
b677,specificity=0 index=677 count=6,[#16X4;r5:1]~;@[#8X2;r5:2],N/A
b678,specificity=0 index=678 count=6,[#15X5;r5:1]~;@[#8X2;r5:2],N/A
b679,specificity=0 index=679 count=6,[#15X3;r6:1]~;@[#6X4;r6:2],N/A
b680,specificity=0 index=680 count=6,[#16X3;r5:1]~;@[#8X2;r5:2],N/A
b681,specificity=0 index=681 count=6,[#16X2;r4:1]~;@[#6X3;r4:2],N/A
b682,specificity=0 index=682 count=5,[#16X4;r7:1]~;@[#7X3;r7:2],N/A
b683,specificity=0 index=683 count=5,[#6X3;r6:1]~;@[#7X2;r8:2],N/A
